-42.7876541093645,-6.3704013774089
-42.7606541093645,-6.3704013774089
-42.7741541093645,-6.3470187024089
-42.8011541093645,-6.3470187024089
-42.8146541093645,-6.3704013774089
-42.8011541093645,-6.3937840524089
-42.7741541093645,-6.3937840524089
-42.7336541093645,-6.3704013774089
-42.7606541093645,-6.3236360274089
-42.8146541093645,-6.3236360274089
-42.8416541093645,-6.3704013774089
-42.8146541093645,-6.4171667274089
-42.7606541093645,-6.4171667274089
-42.7471541093645,-6.3470187024089
-42.7876541093645,-6.3236360274089
-42.8281541093645,-6.3470187024089
-42.8281541093645,-6.3937840524089
-42.7876541093645,-6.4171667274089
-42.7471541093645,-6.3937840524089
-42.7066541093645,-6.3704013774089
-42.7471541093645,-6.3002533524089
-42.8281541093645,-6.3002533524089
-42.8281541093645,-6.4405494024089
-42.7471541093645,-6.4405494024089
-42.7201541093645,-6.3470187024089
-42.7336541093645,-6.3236360274089
-42.7741541093645,-6.3002533524089
-42.8011541093645,-6.3002533524089
-42.8416541093645,-6.3236360274089
-42.8551541093645,-6.3937840524089
-42.8416541093645,-6.4171667274089
-42.8011541093645,-6.4405494024089
-42.7741541093645,-6.4405494024089
-42.7336541093645,-6.4171667274089
-42.7201541093645,-6.3937840524089
-42.6796541093645,-6.3704013774089
-42.7336541093645,-6.2768706774089
-42.8416541093645,-6.2768706774089
-42.8416541093645,-6.4639320774089
-42.7336541093645,-6.4639320774089
-42.6931541093645,-6.3470187024089
-42.7066541093645,-6.3236360274089
-42.7201541093645,-6.3002533524089
-42.7606541093645,-6.2768706774089
-42.7876541093645,-6.2768706774089
-42.8146541093645,-6.2768706774089
-42.8686541093645,-6.4171667274089
-42.8551541093645,-6.4405494024089
-42.8146541093645,-6.4639320774089
-42.7876541093645,-6.4639320774089
-42.7606541093645,-6.4639320774089
-42.7201541093645,-6.4405494024089
-42.7066541093645,-6.4171667274089
-42.6931541093645,-6.3937840524089
-42.6526541093645,-6.3704013774089
-42.7201541093645,-6.2534880024089
-42.8551541093645,-6.4873147524089
-42.7201541093645,-6.4873147524089
-42.6661541093645,-6.3470187024089
-42.6796541093645,-6.3236360274089
-42.6931541093645,-6.3002533524089
-42.7066541093645,-6.2768706774089
-42.7471541093645,-6.2534880024089
-42.7741541093645,-6.2534880024089
-42.8011541093645,-6.2534880024089
-42.8281541093645,-6.2534880024089
-42.8686541093645,-6.4639320774089
-42.8281541093645,-6.4873147524089
-42.8011541093645,-6.4873147524089
-42.7741541093645,-6.4873147524089
-42.7471541093645,-6.4873147524089
-42.7066541093645,-6.4639320774089
-42.6931541093645,-6.4405494024089
-42.6796541093645,-6.4171667274089
-42.6661541093645,-6.3937840524089
-42.8686541093645,-6.2301053274089
-42.8686541093645,-6.5106974274089
-42.7066541093645,-6.5106974274089
-42.6661541093645,-6.3002533524089
-42.7336541093645,-6.2301053274089
-42.7606541093645,-6.2301053274089
-42.7876541093645,-6.2301053274089
-42.8146541093645,-6.2301053274089
-42.8416541093645,-6.2301053274089
-42.8416541093645,-6.5106974274089
-42.8146541093645,-6.5106974274089
-42.7876541093645,-6.5106974274089
-42.7606541093645,-6.5106974274089
-42.7336541093645,-6.5106974274089
-42.6931541093645,-6.4873147524089
-42.6796541093645,-6.4639320774089
-42.6661541093645,-6.4405494024089
-42.6526541093645,-6.4171667274089
-42.6391541093645,-6.3937840524089
-42.8821541093645,-6.2067226524089
-42.8821541093645,-6.5340801024089
-42.7201541093645,-6.2067226524089
-42.7471541093645,-6.2067226524089
-42.7741541093645,-6.2067226524089
-42.8011541093645,-6.2067226524089
-42.8281541093645,-6.2067226524089
-42.8551541093645,-6.2067226524089
-42.8551541093645,-6.5340801024089
-42.8281541093645,-6.5340801024089
-42.8011541093645,-6.5340801024089
-42.6661541093645,-6.4873147524089
-42.6526541093645,-6.4639320774089
-42.6391541093645,-6.4405494024089
-42.6256541093645,-6.4171667274089
-42.8956541093645,-6.1833399774089
-42.7336541093645,-6.1833399774089
-42.8146541093645,-6.1833399774089
-42.8416541093645,-6.1833399774089
-42.8686541093645,-6.1833399774089
-42.9091541093645,-6.2067226524089
-42.8686541093645,-6.5574627774089
-42.8416541093645,-6.5574627774089
-42.8146541093645,-6.5574627774089
-42.6391541093645,-6.4873147524089
-42.6256541093645,-6.4639320774089
-42.9091541093645,-6.1599573024089
-42.8011541093645,-6.1599573024089
-42.8281541093645,-6.1599573024089
-42.8551541093645,-6.1599573024089
-42.8821541093645,-6.1599573024089
-42.9226541093645,-6.1833399774089
-42.8821541093645,-6.5808454524089
-42.8551541093645,-6.5808454524089
-42.8281541093645,-6.5808454524089
-42.6121541093645,-6.4873147524089
-42.9226541093645,-6.1365746274089
-42.8146541093645,-6.1365746274089
-42.8416541093645,-6.1365746274089
-42.8686541093645,-6.1365746274089
-42.8956541093645,-6.1365746274089
-42.9361541093645,-6.1599573024089
-42.9496541093645,-6.1833399774089
-42.8956541093645,-6.6042281274089
-42.8686541093645,-6.6042281274089
-42.8416541093645,-6.6042281274089
-42.8146541093645,-6.6042281274089
-42.8011541093645,-6.1131919524089
-42.8281541093645,-6.1131919524089
-42.8551541093645,-6.1131919524089
-42.9496541093645,-6.1365746274089
-42.9631541093645,-6.1599573024089
-42.9091541093645,-6.6276108024089
-42.8821541093645,-6.6276108024089
-42.8551541093645,-6.6276108024089
-42.8281541093645,-6.6276108024089
-42.8956541093645,-6.6509934774089
-42.8686541093645,-6.6509934774089
-42.8416541093645,-6.6509934774089
-42.8416541093645,-6.6977588274089
