-40.7843190144522,-7.3198547596379
-40.7573190144522,-7.3198547596379
-40.7708190144522,-7.2964720846379
-40.7978190144522,-7.2964720846379
-40.8113190144522,-7.3198547596379
-40.7978190144522,-7.3432374346379
-40.7708190144522,-7.3432374346379
-40.7573190144522,-7.2730894096379
-40.8113190144522,-7.2730894096379
-40.8383190144522,-7.3198547596379
-40.8113190144522,-7.3666201096379
-40.7573190144522,-7.3666201096379
-40.7438190144522,-7.2964720846379
-40.7843190144522,-7.2730894096379
-40.8248190144522,-7.2964720846379
-40.8248190144522,-7.3432374346379
-40.7843190144522,-7.3666201096379
-40.7438190144522,-7.3432374346379
-40.7438190144522,-7.2497067346379
-40.7303190144522,-7.2730894096379
-40.7978190144522,-7.3900027846379
-40.7708190144522,-7.3900027846379
-40.7168190144522,-7.2497067346379
