-37.4372606318803,-7.4293812182589
-37.4102606318803,-7.4293812182589
-37.4237606318803,-7.4059985432589
-37.4507606318803,-7.4059985432589
-37.4642606318803,-7.4293812182589
-37.4507606318803,-7.4527638932589
-37.4237606318803,-7.4527638932589
-37.3832606318803,-7.4293812182589
-37.4102606318803,-7.3826158682589
-37.4642606318803,-7.3826158682589
-37.4912606318803,-7.4293812182589
-37.4642606318803,-7.4761465682589
-37.4102606318803,-7.4761465682589
-37.3967606318803,-7.4059985432589
-37.4372606318803,-7.3826158682589
-37.4777606318803,-7.4059985432589
-37.4777606318803,-7.4527638932589
-37.4372606318803,-7.4761465682589
-37.3967606318803,-7.4527638932589
-37.3697606318803,-7.4059985432589
-37.3832606318803,-7.3826158682589
-37.4912606318803,-7.3826158682589
-37.4507606318803,-7.4995292432589
-37.4237606318803,-7.4995292432589
