-40.6659097540252,-17.2732508529973
-40.6389097540252,-17.2732508529973
-40.6524097540252,-17.2498681779973
-40.6794097540252,-17.2498681779973
-40.6929097540252,-17.2732508529973
-40.6794097540252,-17.2966335279973
-40.6524097540252,-17.2966335279973
-40.6119097540252,-17.2732508529973
-40.6389097540252,-17.2264855029973
-40.6929097540252,-17.2264855029973
-40.7199097540252,-17.2732508529973
-40.6929097540252,-17.3200162029973
-40.6389097540252,-17.3200162029973
-40.6254097540252,-17.2498681779973
-40.6659097540252,-17.2264855029973
-40.7064097540252,-17.2498681779973
-40.7064097540252,-17.2966335279973
-40.6659097540252,-17.3200162029973
-40.6254097540252,-17.2966335279973
-40.5849097540252,-17.2732508529973
-40.6254097540252,-17.2031028279973
-40.7064097540252,-17.2031028279973
-40.7469097540252,-17.2732508529973
-40.7064097540252,-17.3433988779973
-40.6254097540252,-17.3433988779973
-40.5984097540252,-17.2498681779973
-40.6119097540252,-17.2264855029973
-40.6524097540252,-17.2031028279973
-40.7199097540252,-17.2264855029973
-40.7334097540252,-17.2498681779973
-40.7334097540252,-17.2966335279973
-40.7199097540252,-17.3200162029973
-40.6794097540252,-17.3433988779973
-40.6524097540252,-17.3433988779973
-40.6119097540252,-17.3200162029973
-40.5984097540252,-17.2966335279973
-40.5714097540252,-17.2498681779973
-40.5849097540252,-17.2264855029973
-40.5984097540252,-17.2031028279973
-40.7334097540252,-17.2031028279973
-40.7469097540252,-17.2264855029973
-40.7604097540252,-17.2498681779973
-40.7604097540252,-17.2966335279973
-40.7469097540252,-17.3200162029973
-40.7334097540252,-17.3433988779973
-40.6659097540252,-17.3667815529973
-40.6389097540252,-17.3667815529973
-40.5984097540252,-17.3433988779973
-40.5714097540252,-17.2031028279973
-40.5849097540252,-17.1797201529973
-40.7469097540252,-17.1797201529973
-40.7739097540252,-17.2264855029973
-40.6794097540252,-17.3901642279973
-40.6524097540252,-17.3901642279973
