-43.0306767821208,-22.0040413997277
-43.0036767821207,-22.0040413997277
-43.0171767821207,-21.9806587247277
-43.0441767821208,-21.9806587247277
-43.0576767821208,-22.0040413997277
-43.0441767821208,-22.0274240747277
-43.0171767821207,-22.0274240747277
-42.9766767821207,-22.0040413997277
-43.0036767821207,-21.9572760497277
-43.0846767821208,-22.0040413997277
-43.0576767821208,-22.0508067497277
-42.9901767821207,-21.9806587247277
-43.0711767821208,-22.0274240747277
-42.9901767821207,-22.0274240747277
-42.9496767821207,-22.0040413997277
-43.1116767821208,-22.0040413997277
-43.0711767821208,-22.0741894247277
-42.9631767821207,-21.9806587247277
-42.9766767821207,-21.9572760497277
-43.0981767821208,-22.0274240747277
-43.0846767821208,-22.0508067497277
-43.1386767821208,-22.0040413997277
-42.9361767821207,-21.9806587247277
-42.9496767821207,-21.9572760497277
-43.1251767821208,-22.0274240747277
-43.1116767821208,-22.0508067497277
-43.0981767821208,-22.0741894247277
-42.9226767821207,-21.9572760497277
-42.9361767821207,-21.9338933747277
-43.1251767821208,-22.0741894247277
-42.9226767821207,-21.9105106997277
-43.1521767821208,-22.0741894247277
-43.1386767821208,-22.0975720997277
-42.9091767821207,-21.8871280247277
