-52.5647544046485,-25.9925040337796
-52.5377544046485,-25.9925040337796
-52.5512544046485,-25.9691213587796
-52.5782544046485,-25.9691213587796
-52.5917544046485,-25.9925040337796
-52.5782544046485,-26.0158867087796
-52.5512544046485,-26.0158867087796
-52.5107544046485,-25.9925040337796
-52.5377544046485,-25.9457386837796
-52.5917544046485,-25.9457386837796
-52.6187544046485,-25.9925040337796
-52.5917544046485,-26.0392693837796
-52.5377544046485,-26.0392693837796
-52.5242544046485,-25.9691213587796
-52.5647544046485,-25.9457386837796
-52.6052544046485,-25.9691213587796
-52.6052544046485,-26.0158867087796
-52.5647544046485,-26.0392693837796
-52.5242544046485,-26.0158867087796
-52.4837544046485,-25.9925040337796
-52.6052544046485,-25.9223560087796
-52.6457544046485,-25.9925040337796
-52.5242544046485,-26.0626520587796
-52.4972544046485,-25.9691213587796
-52.5107544046485,-25.9457386837796
-52.5782544046485,-25.9223560087796
-52.6187544046485,-25.9457386837796
-52.6322544046485,-25.9691213587796
-52.6322544046485,-26.0158867087796
-52.6187544046485,-26.0392693837796
-52.5782544046485,-26.0626520587796
-52.5512544046485,-26.0626520587796
-52.5107544046485,-26.0392693837796
-52.4972544046485,-26.0158867087796
-52.4567544046484,-25.9925040337796
-52.6187544046485,-25.8989733337796
-52.6727544046485,-25.9925040337796
-52.6187544046485,-26.0860347337796
-52.5107544046485,-26.0860347337796
-52.4702544046485,-25.9691213587796
-52.4837544046485,-25.9457386837796
-52.6322544046485,-25.9223560087796
-52.6457544046485,-25.9457386837796
-52.6592544046485,-25.9691213587796
-52.6592544046485,-26.0158867087796
-52.5917544046485,-26.0860347337796
-52.5647544046485,-26.0860347337796
-52.5377544046485,-26.0860347337796
-52.4972544046485,-26.0626520587796
-52.4837544046485,-26.0392693837796
-52.4702544046485,-26.0158867087796
-52.4297544046484,-25.9925040337796
-52.6997544046485,-25.9925040337796
-52.4432544046484,-25.9691213587796
-52.4567544046484,-25.9457386837796
-52.6457544046485,-25.8989733337796
-52.6592544046485,-25.9223560087796
-52.6727544046485,-25.9457386837796
-52.6862544046485,-25.9691213587796
-52.6052544046485,-26.1094174087796
-52.5782544046485,-26.1094174087796
-52.5512544046485,-26.1094174087796
-52.5242544046485,-26.1094174087796
-52.4837544046485,-26.0860347337796
-52.4702544046485,-26.0626520587796
-52.4567544046484,-26.0392693837796
-52.4432544046484,-26.0158867087796
-52.4027544046484,-25.9925040337796
-52.7267544046485,-25.9925040337796
-52.4162544046484,-25.9691213587796
-52.4297544046484,-25.9457386837796
-52.6727544046485,-25.8989733337796
-52.6862544046485,-25.9223560087796
-52.6997544046485,-25.9457386837796
-52.7132544046485,-25.9691213587796
-52.4567544046484,-26.0860347337796
-52.4432544046484,-26.0626520587796
-52.4297544046484,-26.0392693837796
-52.4162544046484,-26.0158867087796
-52.3892544046484,-25.9691213587796
-52.4027544046484,-25.9457386837796
-52.6997544046485,-25.8989733337796
-52.7132544046485,-25.9223560087796
-52.7267544046485,-25.9457386837796
-52.4297544046484,-26.0860347337796
-52.4162544046484,-26.0626520587796
-52.4027544046484,-26.0392693837796
-52.3892544046484,-26.0158867087796
-52.7267544046485,-25.8989733337796
-52.7402544046485,-25.9223560087796
-52.7537544046485,-25.9457386837796
-52.4027544046484,-26.0860347337796
-52.3892544046484,-26.0626520587796
-52.3757544046484,-26.0392693837796
-52.7537544046485,-25.8989733337796
-52.7672544046485,-25.9223560087796
-52.7807544046485,-25.9457386837796
-52.7942544046485,-25.9223560087796
