-50.1593155350964,-23.1056153711985
-50.1323155350964,-23.1056153711985
-50.1458155350964,-23.0822326961985
-50.1728155350964,-23.0822326961985
-50.1863155350964,-23.1056153711985
-50.1728155350964,-23.1289980461985
-50.1458155350964,-23.1289980461985
-50.1053155350964,-23.1056153711985
-50.2133155350964,-23.1056153711985
-50.1188155350964,-23.0822326961985
-50.1998155350964,-23.0822326961985
-50.1998155350964,-23.1289980461985
-50.1188155350964,-23.1289980461985
-50.0783155350964,-23.1056153711985
-50.2268155350964,-23.0822326961985
-50.2268155350964,-23.1289980461985
